artist,song,rank,streams,country,week
BlocBoy JB,Look Alive (feat. Drake),133,5244547,gloabl,2018-10-19--2018-10-26
David Guetta,Don't Leave Me Alone (feat. Anne-Marie),134,5229362,gloabl,2018-10-19--2018-10-26
Avril Lavigne,Head Above Water,135,5213129,gloabl,2018-10-19--2018-10-26
James Arthur,Say You Won't Let Go,136,5180042,gloabl,2018-10-19--2018-10-26
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),137,5165074,gloabl,2018-10-19--2018-10-26
Post Malone,Congratulations,138,5147117,gloabl,2018-10-19--2018-10-26
Quavo,WORKIN ME,139,5102040,gloabl,2018-10-19--2018-10-26
Quavo,PASS OUT (feat. 21 Savage),140,5083514,gloabl,2018-10-19--2018-10-26
Khalid,Motion,141,5003165,gloabl,2018-10-19--2018-10-26
Charli XCX,1999,142,4990814,gloabl,2018-10-19--2018-10-26
Jess Glynne,All I Am,143,4946004,gloabl,2018-10-19--2018-10-26
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",144,4891823,gloabl,2018-10-19--2018-10-26
The Chainsmokers,Closer,145,4870908,gloabl,2018-10-19--2018-10-26
David Guetta,Say My Name,146,4848878,gloabl,2018-10-19--2018-10-26
Ed Sheeran,Happier,147,4827312,gloabl,2018-10-19--2018-10-26
Zion & Lennox,La Player (Bandolera),148,4825474,gloabl,2018-10-19--2018-10-26
Kris Kross Amsterdam,Whenever (feat. Conor Maynard),149,4759067,gloabl,2018-10-19--2018-10-26
Joji,SLOW DANCING IN THE DARK,150,4757543,gloabl,2018-10-19--2018-10-26
Khalid,Young Dumb & Broke,151,4742966,gloabl,2018-10-19--2018-10-26
Jason Mraz,I'm Yours,152,4718185,gloabl,2018-10-19--2018-10-26
Anuel Aa,Hipócrita,153,4715651,gloabl,2018-10-19--2018-10-26
Lil Wayne,Uproar,154,4715404,gloabl,2018-10-19--2018-10-26
Nicky Jam,X - Remix,155,4693820,gloabl,2018-10-19--2018-10-26
Maroon 5,What Lovers Do (feat. SZA),156,4692887,gloabl,2018-10-19--2018-10-26
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",157,4692688,gloabl,2018-10-19--2018-10-26
Camila Cabello,Consequences - orchestra,158,4671543,gloabl,2018-10-19--2018-10-26
Twenty One Pilots,My Blood,159,4654803,gloabl,2018-10-19--2018-10-26
Shawn Mendes,In My Blood,160,4649042,gloabl,2018-10-19--2018-10-26
Travis Scott,YOSEMITE,161,4643450,gloabl,2018-10-19--2018-10-26
Shawn Mendes,Lost In Japan - Remix,162,4623438,gloabl,2018-10-19--2018-10-26
Eminem,The Ringer,163,4618071,gloabl,2018-10-19--2018-10-26
Martin Garrix,High On Life (feat. Bonn),164,4605698,gloabl,2018-10-19--2018-10-26
Ed Sheeran,Thinking Out Loud,165,4601632,gloabl,2018-10-19--2018-10-26
XXXTENTACION,the remedy for a broken heart (why am I so in love),166,4591120,gloabl,2018-10-19--2018-10-26
Kendrick Lamar,HUMBLE.,167,4568880,gloabl,2018-10-19--2018-10-26
Marc Anthony,Está Rico,168,4563741,gloabl,2018-10-19--2018-10-26
Lady Gaga,I'll Never Love Again - Film Version - Radio Edit,169,4544688,gloabl,2018-10-19--2018-10-26
Khalid,OTW,170,4493010,gloabl,2018-10-19--2018-10-26
Alan Walker,Darkside,171,4487000,gloabl,2018-10-19--2018-10-26
Bazzi,Mine,172,4477344,gloabl,2018-10-19--2018-10-26
Marshmello,Silence,173,4468687,gloabl,2018-10-19--2018-10-26
Lady Gaga,Look What I Found,174,4461695,gloabl,2018-10-19--2018-10-26
Future,Astronauts,175,4442837,gloabl,2018-10-19--2018-10-26
Toto,Africa,176,4416177,gloabl,2018-10-19--2018-10-26
Jonas Blue,Polaroid,177,4408684,gloabl,2018-10-19--2018-10-26
David Guetta,Flames,178,4387208,gloabl,2018-10-19--2018-10-26
The Chainsmokers,Something Just Like This,179,4364528,gloabl,2018-10-19--2018-10-26
Capital Bra,Roli Glitzer Glitzer (feat. Luciano & Eno),180,4361757,gloabl,2018-10-19--2018-10-26
Lil Peep,Cry Alone,181,4345605,gloabl,2018-10-19--2018-10-26
XXXTENTACION,Hope,182,4333357,gloabl,2018-10-19--2018-10-26
Ed Sheeran,Photograph,183,4329842,gloabl,2018-10-19--2018-10-26
Oasis,Wonderwall - Remastered,184,4311465,gloabl,2018-10-19--2018-10-26
Travis Scott,goosebumps,185,4283786,gloabl,2018-10-19--2018-10-26
The Weeknd,Call Out My Name,186,4270961,gloabl,2018-10-19--2018-10-26
Reik,Me Niego,187,4262039,gloabl,2018-10-19--2018-10-26
Bryant Myers,Tanta Falta,188,4221104,gloabl,2018-10-19--2018-10-26
Lil Wayne,Don't Cry (feat. XXXTENTACION),189,4207686,gloabl,2018-10-19--2018-10-26
Offset,Ric Flair Drip (& Metro Boomin),190,4200424,gloabl,2018-10-19--2018-10-26
Khalid,Location,191,4188485,gloabl,2018-10-19--2018-10-26
Tyga,SWISH,192,4183954,gloabl,2018-10-19--2018-10-26
KitschKrieg,"Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)",193,4174519,gloabl,2018-10-19--2018-10-26
The Killers,Mr. Brightside,194,4145775,gloabl,2018-10-19--2018-10-26
Selena Gomez,Wolves,195,4127145,gloabl,2018-10-19--2018-10-26
Lil Yachty,Yacht Club (feat. Juice WRLD),196,4125479,gloabl,2018-10-19--2018-10-26
Juice WRLD,Make It Back,197,4026639,gloabl,2018-10-19--2018-10-26
Billie Eilish,idontwannabeyouanymore,198,4009702,gloabl,2018-10-19--2018-10-26
Eminem,Fall,199,3997371,gloabl,2018-10-19--2018-10-26
NF,Let You Down,200,3990186,gloabl,2018-10-19--2018-10-26
Bad Bunny,MIA (feat. Drake),1,39639615,gloabl,2018-10-12--2018-10-19
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",2,38729117,gloabl,2018-10-12--2018-10-19
Kodak Black,ZEZE (feat. Travis Scott & Offset),3,29095302,gloabl,2018-10-12--2018-10-19
Marshmello,Happier,4,27470502,gloabl,2018-10-12--2018-10-19
Lady Gaga,Shallow,5,21925660,gloabl,2018-10-12--2018-10-19
Kanye West,I Love It (& Lil Pump),6,20929232,gloabl,2018-10-12--2018-10-19
Calvin Harris,Promises (with Sam Smith),7,19883968,gloabl,2018-10-12--2018-10-19
benny blanco,Eastside (with Halsey & Khalid),8,19782407,gloabl,2018-10-12--2018-10-19
Lil Peep,Falling Down,9,19281449,gloabl,2018-10-12--2018-10-19
Dynoro,In My Mind,10,19020601,gloabl,2018-10-12--2018-10-19
Halsey,Without Me,11,18835443,gloabl,2018-10-12--2018-10-19
Maroon 5,Girls Like You (feat. Cardi B),12,17528530,gloabl,2018-10-12--2018-10-19
Khalid,Better,13,16709330,gloabl,2018-10-12--2018-10-19
Juice WRLD,Lucid Dreams,14,16542166,gloabl,2018-10-12--2018-10-19
Travis Scott,SICKO MODE,15,16499988,gloabl,2018-10-12--2018-10-19
Drake,In My Feelings,16,15838071,gloabl,2018-10-12--2018-10-19
Dean Lewis,Be Alright,17,15764755,gloabl,2018-10-12--2018-10-19
Lil Baby,Drip Too Hard (Lil Baby & Gunna),18,15627126,gloabl,2018-10-12--2018-10-19
XXXTENTACION,Moonlight,19,14781290,gloabl,2018-10-12--2018-10-19
XXXTENTACION,SAD!,20,14754698,gloabl,2018-10-12--2018-10-19
Ozuna,Vaina Loca,21,13872825,gloabl,2018-10-12--2018-10-19
Sheck Wes,Mo Bamba,22,13806739,gloabl,2018-10-12--2018-10-19
The Chainsmokers,This Feeling (feat. Kelsea Ballerini),23,13756039,gloabl,2018-10-12--2018-10-19
6ix9ine,BEBE,24,13625837,gloabl,2018-10-12--2018-10-19
Post Malone,Better Now,25,13324894,gloabl,2018-10-12--2018-10-19
Silk City,Electricity (with Dua Lipa),26,13285784,gloabl,2018-10-12--2018-10-19
French Montana,No Stylist,27,12894471,gloabl,2018-10-12--2018-10-19
Cardi B,I Like It,28,12567274,gloabl,2018-10-12--2018-10-19
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),29,12039012,gloabl,2018-10-12--2018-10-19
Rita Ora,Let You Love Me,30,11984224,gloabl,2018-10-12--2018-10-19
Imagine Dragons,Natural,31,11952926,gloabl,2018-10-12--2018-10-19
Tyga,Taste (feat. Offset),32,11887184,gloabl,2018-10-12--2018-10-19
5 Seconds of Summer,Youngblood,33,11597926,gloabl,2018-10-12--2018-10-19
6ix9ine,STOOPID,34,11348672,gloabl,2018-10-12--2018-10-19
Eminem,Lucky You (feat. Joyner Lucas),35,11196798,gloabl,2018-10-12--2018-10-19
Eminem,Venom - Music From The Motion Picture,36,10881798,gloabl,2018-10-12--2018-10-19
Quavo,PASS OUT (feat. 21 Savage),37,10881651,gloabl,2018-10-12--2018-10-19
Nio Garcia,Te Boté - Remix,38,10754382,gloabl,2018-10-12--2018-10-19
Bazzi,Beautiful (feat. Camila Cabello),39,10675647,gloabl,2018-10-12--2018-10-19
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",40,10608641,gloabl,2018-10-12--2018-10-19
Little Mix,Woman Like Me (feat. Nicki Minaj),41,10449909,gloabl,2018-10-12--2018-10-19
Drake,Nonstop,42,10440861,gloabl,2018-10-12--2018-10-19
Jonas Blue,Rise,43,10292724,gloabl,2018-10-12--2018-10-19
Ava Max,Sweet but Psycho,44,10183228,gloabl,2018-10-12--2018-10-19
Post Malone,rockstar (feat. 21 Savage),45,10040995,gloabl,2018-10-12--2018-10-19
XXXTENTACION,Jocelyn Flores,46,9902999,gloabl,2018-10-12--2018-10-19
Becky G,Cuando Te Besé,47,9857131,gloabl,2018-10-12--2018-10-19
Clean Bandit,Solo (feat. Demi Lovato),48,9756015,gloabl,2018-10-12--2018-10-19
George Ezra,Shotgun,49,9690490,gloabl,2018-10-12--2018-10-19
Anuel Aa,Quiere Beber,50,9634186,gloabl,2018-10-12--2018-10-19
Sia,"Thunderclouds (with Sia, Diplo & Labrinth)",51,9596738,gloabl,2018-10-12--2018-10-19
Panic! At The Disco,High Hopes,52,9574048,gloabl,2018-10-12--2018-10-19
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),53,9043381,gloabl,2018-10-12--2018-10-19
Ariana Grande,God is a woman,54,9023126,gloabl,2018-10-12--2018-10-19
Gucci Mane,Wake Up in the Sky,55,8970520,gloabl,2018-10-12--2018-10-19
Loud Luxury,Body (feat. brando),56,8961521,gloabl,2018-10-12--2018-10-19
Drake,God's Plan,57,8920252,gloabl,2018-10-12--2018-10-19
Ariana Grande,breathin,58,8866198,gloabl,2018-10-12--2018-10-19
J Balvin,No Es Justo,59,8844298,gloabl,2018-10-12--2018-10-19
Calvin Harris,One Kiss (with Dua Lipa),60,8774947,gloabl,2018-10-12--2018-10-19
XXXTENTACION,changes,61,8674339,gloabl,2018-10-12--2018-10-19
Lukas Graham,Love Someone,62,8491918,gloabl,2018-10-12--2018-10-19
Lil Mosey,Noticed,63,8454912,gloabl,2018-10-12--2018-10-19
Jason Derulo,Goodbye (feat. Nicki Minaj & Willy William),64,8398824,gloabl,2018-10-12--2018-10-19
DJ Khaled,No Brainer,65,8199448,gloabl,2018-10-12--2018-10-19
Ariana Grande,no tears left to cry,66,8087630,gloabl,2018-10-12--2018-10-19
Tiësto,Jackie Chan,67,8028570,gloabl,2018-10-12--2018-10-19
Lady Gaga,Always Remember Us This Way,68,7880969,gloabl,2018-10-12--2018-10-19
Maluma,Mala Mía,69,7870194,gloabl,2018-10-12--2018-10-19
Becky G,Sin Pijama,70,7821791,gloabl,2018-10-12--2018-10-19
Post Malone,Psycho (feat. Ty Dolla $ign),71,7753775,gloabl,2018-10-12--2018-10-19
Sebastian Yatra,Ya No Tiene Novio,72,7741928,gloabl,2018-10-12--2018-10-19
Ed Sheeran,Shape of You,73,7675823,gloabl,2018-10-12--2018-10-19
Anne-Marie,2002,74,7656163,gloabl,2018-10-12--2018-10-19
Eminem,Killshot,75,7552163,gloabl,2018-10-12--2018-10-19
Reik,Amigos Con Derechos,76,7360912,gloabl,2018-10-12--2018-10-19
XXXTENTACION,Fuck Love (feat. Trippie Redd),77,7278559,gloabl,2018-10-12--2018-10-19
Lauv,There's No Way (feat. Julia Michaels),78,7165161,gloabl,2018-10-12--2018-10-19
Imagine Dragons,Believer,79,7139243,gloabl,2018-10-12--2018-10-19
Quavo,FLIP THE SWITCH (feat. Drake),80,7013195,gloabl,2018-10-12--2018-10-19
Billie Eilish,lovely (with Khalid),81,7009010,gloabl,2018-10-12--2018-10-19
Ed Sheeran,Perfect,82,6932981,gloabl,2018-10-12--2018-10-19
Camila Cabello,Havana,83,6813913,gloabl,2018-10-12--2018-10-19
Ella Mai,Trip,84,6796711,gloabl,2018-10-12--2018-10-19
Lil Baby,Yes Indeed,85,6624104,gloabl,2018-10-12--2018-10-19
Zedd,Happy Now,86,6608263,gloabl,2018-10-12--2018-10-19
Dua Lipa,IDGAF,87,6601369,gloabl,2018-10-12--2018-10-19
Selena Gomez,Back To You - From 13 Reasons Why – Season 2 Soundtrack,88,6581626,gloabl,2018-10-12--2018-10-19
Karol G,Culpables,89,6498576,gloabl,2018-10-12--2018-10-19
Alesso,REMEDY,90,6475554,gloabl,2018-10-12--2018-10-19
Zedd,The Middle,91,6429462,gloabl,2018-10-12--2018-10-19
Brytiago,Asesina,92,6408637,gloabl,2018-10-12--2018-10-19
Marshmello,FRIENDS,93,6385267,gloabl,2018-10-12--2018-10-19
Lil Uzi Vert,New Patek,94,6384715,gloabl,2018-10-12--2018-10-19
Dua Lipa,New Rules,95,6349930,gloabl,2018-10-12--2018-10-19
Quavo,WORKIN ME,96,6321234,gloabl,2018-10-12--2018-10-19
Imagine Dragons,Thunder,97,6315224,gloabl,2018-10-12--2018-10-19
A$AP Rocky,Praise The Lord (Da Shine),98,6240118,gloabl,2018-10-12--2018-10-19
Shakira,Clandestino,99,6212589,gloabl,2018-10-12--2018-10-19
Lauv,I Like Me Better,100,6171331,gloabl,2018-10-12--2018-10-19
Post Malone,I Fall Apart,101,6051222,gloabl,2018-10-12--2018-10-19
Flipp Dinero,Leave Me Alone,102,5993778,gloabl,2018-10-12--2018-10-19
Alex Rose,Toda - Remix,103,5917024,gloabl,2018-10-12--2018-10-19
Bebe Rexha,I'm a Mess,104,5821625,gloabl,2018-10-12--2018-10-19
Travis Scott,STARGAZING,105,5817470,gloabl,2018-10-12--2018-10-19
Drake,Nice For What,106,5809322,gloabl,2018-10-12--2018-10-19
Dennis Lloyd,Nevermind,107,5806121,gloabl,2018-10-12--2018-10-19
XXXTENTACION,Everybody Dies In Their Nightmares,108,5793619,gloabl,2018-10-12--2018-10-19
Kygo,Born To Be Yours,109,5777405,gloabl,2018-10-12--2018-10-19
Thalía,No Me Acuerdo,110,5757955,gloabl,2018-10-12--2018-10-19
Martin Garrix,Ocean (feat. Khalid),111,5754919,gloabl,2018-10-12--2018-10-19
David Guetta,Say My Name,112,5735058,gloabl,2018-10-12--2018-10-19
Khalid,Love Lies (with Normani),113,5689046,gloabl,2018-10-12--2018-10-19
Martin Garrix,High On Life (feat. Bonn),114,5687997,gloabl,2018-10-12--2018-10-19
Lil Wayne,Don't Cry (feat. XXXTENTACION),115,5642082,gloabl,2018-10-12--2018-10-19
Juice WRLD,All Girls Are The Same,116,5635674,gloabl,2018-10-12--2018-10-19
David Guetta,Don't Leave Me Alone (feat. Anne-Marie),117,5628756,gloabl,2018-10-12--2018-10-19
Joji,SLOW DANCING IN THE DARK,118,5571701,gloabl,2018-10-12--2018-10-19
Juice WRLD,Lean Wit Me,119,5555307,gloabl,2018-10-12--2018-10-19
Jess Glynne,All I Am,120,5537882,gloabl,2018-10-12--2018-10-19
Sam Smith,Too Good At Goodbyes,121,5524109,gloabl,2018-10-12--2018-10-19
Lil Uzi Vert,XO TOUR Llif3,122,5498428,gloabl,2018-10-12--2018-10-19
Aminé,REEL IT IN,123,5454655,gloabl,2018-10-12--2018-10-19
Lil Wayne,Uproar,124,5443937,gloabl,2018-10-12--2018-10-19
BlocBoy JB,Look Alive (feat. Drake),125,5415478,gloabl,2018-10-12--2018-10-19
XXXTENTACION,Look At Me!,126,5408988,gloabl,2018-10-12--2018-10-19
James Arthur,Say You Won't Let Go,127,5271336,gloabl,2018-10-12--2018-10-19
Bebe Rexha,Meant to Be (feat. Florida Georgia Line),128,5257265,gloabl,2018-10-12--2018-10-19
Avril Lavigne,Head Above Water,129,5222876,gloabl,2018-10-12--2018-10-19
Rudimental,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)",130,5197551,gloabl,2018-10-12--2018-10-19
Lele Pons,Celoso,131,5166469,gloabl,2018-10-12--2018-10-19
Kevin Roldan,PPP,132,5111721,gloabl,2018-10-12--2018-10-19
Post Malone,Congratulations,133,5107269,gloabl,2018-10-12--2018-10-19
Ozuna,Ibiza,134,5091360,gloabl,2018-10-12--2018-10-19
Kris Kross Amsterdam,Whenever (feat. Conor Maynard),135,5069440,gloabl,2018-10-12--2018-10-19
Eminem,The Ringer,136,5068337,gloabl,2018-10-12--2018-10-19
The Chainsmokers,Closer,137,4993562,gloabl,2018-10-12--2018-10-19
Zion & Lennox,La Player (Bandolera),138,4975235,gloabl,2018-10-12--2018-10-19
Alan Walker,Darkside,139,4964666,gloabl,2018-10-12--2018-10-19
Ed Sheeran,Happier,140,4944732,gloabl,2018-10-12--2018-10-19
Maroon 5,What Lovers Do (feat. SZA),141,4926069,gloabl,2018-10-12--2018-10-19
Nicky Jam,X - Remix,142,4892749,gloabl,2018-10-12--2018-10-19
Twenty One Pilots,My Blood,143,4892128,gloabl,2018-10-12--2018-10-19
Quavo,LOSE IT (feat. Lil Baby),144,4890527,gloabl,2018-10-12--2018-10-19
Anuel Aa,Hipócrita,145,4886164,gloabl,2018-10-12--2018-10-19
Jason Mraz,I'm Yours,146,4861161,gloabl,2018-10-12--2018-10-19
YG,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",147,4825278,gloabl,2018-10-12--2018-10-19
Shawn Mendes,Lost In Japan - Remix,148,4701090,gloabl,2018-10-12--2018-10-19
Kendrick Lamar,HUMBLE.,149,4686612,gloabl,2018-10-12--2018-10-19
XXXTENTACION,the remedy for a broken heart (why am I so in love),150,4678490,gloabl,2018-10-12--2018-10-19
Shawn Mendes,In My Blood,151,4657510,gloabl,2018-10-12--2018-10-19
Ed Sheeran,Thinking Out Loud,152,4652624,gloabl,2018-10-12--2018-10-19
Alan Walker,Diamond Heart,153,4563488,gloabl,2018-10-12--2018-10-19
Young Thug,Sin (feat. Jaden Smith),154,4558830,gloabl,2018-10-12--2018-10-19
David Guetta,Flames,155,4536157,gloabl,2018-10-12--2018-10-19
Reik,Me Niego,156,4522956,gloabl,2018-10-12--2018-10-19
Travis Scott,YOSEMITE,157,4514759,gloabl,2018-10-12--2018-10-19
Khalid,Young Dumb & Broke,158,4507328,gloabl,2018-10-12--2018-10-19
The Chainsmokers,Something Just Like This,159,4499427,gloabl,2018-10-12--2018-10-19
Quavo,RERUN (feat. Travis Scott),160,4496094,gloabl,2018-10-12--2018-10-19
Quavo,BIGGEST ALLEY OOP,161,4476183,gloabl,2018-10-12--2018-10-19
Toto,Africa,162,4474165,gloabl,2018-10-12--2018-10-19
Eminem,Fall,163,4473228,gloabl,2018-10-12--2018-10-19
Bazzi,Mine,164,4461921,gloabl,2018-10-12--2018-10-19
Lil Wayne,Let It Fly (feat. Travis Scott),165,4442012,gloabl,2018-10-12--2018-10-19
Marshmello,Silence,166,4438146,gloabl,2018-10-12--2018-10-19
Ed Sheeran,Photograph,167,4414243,gloabl,2018-10-12--2018-10-19
Bryant Myers,Tanta Falta,168,4394994,gloabl,2018-10-12--2018-10-19
XXXTENTACION,Hope,169,4389972,gloabl,2018-10-12--2018-10-19
Marc Anthony,Está Rico,170,4387507,gloabl,2018-10-12--2018-10-19
Tyga,SWISH,171,4366203,gloabl,2018-10-12--2018-10-19
Oasis,Wonderwall - Remastered,172,4357404,gloabl,2018-10-12--2018-10-19
Juice WRLD,Wasted (feat. Lil Uzi Vert),173,4340355,gloabl,2018-10-12--2018-10-19
Dua Lipa,Want To,174,4318618,gloabl,2018-10-12--2018-10-19
Khalid,OTW,175,4316243,gloabl,2018-10-12--2018-10-19
Queen,Bohemian Rhapsody - Remastered 2011,176,4312281,gloabl,2018-10-12--2018-10-19
French Montana,Unforgettable,177,4283251,gloabl,2018-10-12--2018-10-19
Sofia Reyes,"1, 2, 3 (feat. Jason Derulo & De La Ghetto)",178,4267974,gloabl,2018-10-12--2018-10-19
The Weeknd,Call Out My Name,179,4261655,gloabl,2018-10-12--2018-10-19
Offset,Ric Flair Drip (& Metro Boomin),180,4241332,gloabl,2018-10-12--2018-10-19
Selena Gomez,Wolves,181,4208675,gloabl,2018-10-12--2018-10-19
The Killers,Mr. Brightside,182,4172063,gloabl,2018-10-12--2018-10-19
Travis Scott,goosebumps,183,4135936,gloabl,2018-10-12--2018-10-19
Drake,Don’t Matter To Me (with Michael Jackson),184,4112262,gloabl,2018-10-12--2018-10-19
Twenty One Pilots,Morph,185,4095585,gloabl,2018-10-12--2018-10-19
Cosculluela,Madura (feat. Bad Bunny),186,4093631,gloabl,2018-10-12--2018-10-19
Nicky Jam,X,187,4088451,gloabl,2018-10-12--2018-10-19
Twenty One Pilots,Chlorine,188,4084936,gloabl,2018-10-12--2018-10-19
Loud Luxury,Love No More,189,4076217,gloabl,2018-10-12--2018-10-19
Ozuna,Unica,190,4074822,gloabl,2018-10-12--2018-10-19
Bad Bunny,Estamos Bien,191,4024716,gloabl,2018-10-12--2018-10-19
Drake,One Dance,192,4005668,gloabl,2018-10-12--2018-10-19
NF,Let You Down,193,3981713,gloabl,2018-10-12--2018-10-19
Imagine Dragons,Whatever It Takes,194,3980367,gloabl,2018-10-12--2018-10-19
Ed Sheeran,Perfect Duet (Ed Sheeran & Beyoncé),195,3966920,gloabl,2018-10-12--2018-10-19
Armin van Buuren,Blah Blah Blah,196,3962195,gloabl,2018-10-12--2018-10-19
Jonas Blue,Polaroid,197,3961697,gloabl,2018-10-12--2018-10-19
Camila Cabello,Consequences - orchestra,198,3950998,gloabl,2018-10-12--2018-10-19
Khalid,Location,199,3943474,gloabl,2018-10-12--2018-10-19
Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",200,3937924,gloabl,2018-10-12--2018-10-19
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",1,33141182,gloabl,2018-10-05--2018-10-12
Marshmello,Happier,2,28685390,gloabl,2018-10-05--2018-10-12
Kanye West,I Love It (& Lil Pump),3,25451940,gloabl,2018-10-05--2018-10-12
Lil Peep,Falling Down,4,22273259,gloabl,2018-10-05--2018-10-12
Calvin Harris,Promises (with Sam Smith),5,21148561,gloabl,2018-10-05--2018-10-12
benny blanco,Eastside (with Halsey & Khalid),6,20416386,gloabl,2018-10-05--2018-10-12
Dynoro,In My Mind,7,19951926,gloabl,2018-10-05--2018-10-12
Travis Scott,SICKO MODE,8,17845373,gloabl,2018-10-05--2018-10-12
Juice WRLD,Lucid Dreams,9,17341127,gloabl,2018-10-05--2018-10-12
Drake,In My Feelings,10,17256422,gloabl,2018-10-05--2018-10-12
Halsey,Without Me,11,17190271,gloabl,2018-10-05--2018-10-12
Khalid,Better,12,16456948,gloabl,2018-10-05--2018-10-12
Lil Baby,Drip Too Hard (Lil Baby & Gunna),13,16365307,gloabl,2018-10-05--2018-10-12
Dean Lewis,Be Alright,14,16073694,gloabl,2018-10-05--2018-10-12
Maroon 5,Girls Like You (feat. Cardi B),15,15715513,gloabl,2018-10-05--2018-10-12
XXXTENTACION,Moonlight,16,15501045,gloabl,2018-10-05--2018-10-12
XXXTENTACION,SAD!,17,15414626,gloabl,2018-10-05--2018-10-12
6ix9ine,STOOPID,18,15135119,gloabl,2018-10-05--2018-10-12
Lady Gaga,Shallow,19,14316114,gloabl,2018-10-05--2018-10-12
Ozuna,Vaina Loca,20,14263630,gloabl,2018-10-05--2018-10-12
6ix9ine,BEBE,21,14255537,gloabl,2018-10-05--2018-10-12
Silk City,Electricity (with Dua Lipa),22,13685467,gloabl,2018-10-05--2018-10-12
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),23,13591637,gloabl,2018-10-05--2018-10-12
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),24,13422768,gloabl,2018-10-05--2018-10-12
The Chainsmokers,This Feeling (feat. Kelsea Ballerini),25,13175756,gloabl,2018-10-05--2018-10-12
Sheck Wes,Mo Bamba,26,13157981,gloabl,2018-10-05--2018-10-12
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",27,12999466,gloabl,2018-10-05--2018-10-12
Cardi B,I Like It,28,12838090,gloabl,2018-10-05--2018-10-12
Post Malone,Better Now,29,12811161,gloabl,2018-10-05--2018-10-12
Eminem,Lucky You (feat. Joyner Lucas),30,12762179,gloabl,2018-10-05--2018-10-12
Imagine Dragons,Natural,31,12716970,gloabl,2018-10-05--2018-10-12
Tyga,Taste (feat. Offset),32,12680668,gloabl,2018-10-05--2018-10-12
5 Seconds of Summer,Youngblood,33,11148237,gloabl,2018-10-05--2018-10-12
Nio Garcia,Te Boté - Remix,34,10955568,gloabl,2018-10-05--2018-10-12
Bazzi,Beautiful (feat. Camila Cabello),35,10935590,gloabl,2018-10-05--2018-10-12
Drake,Nonstop,36,10573918,gloabl,2018-10-05--2018-10-12
Clean Bandit,Solo (feat. Demi Lovato),37,10516428,gloabl,2018-10-05--2018-10-12
Jonas Blue,Rise,38,10487801,gloabl,2018-10-05--2018-10-12
XXXTENTACION,Jocelyn Flores,39,10282558,gloabl,2018-10-05--2018-10-12
Sia,"Thunderclouds (with Sia, Diplo & Labrinth)",40,10270742,gloabl,2018-10-05--2018-10-12
Lil Mosey,Noticed,41,10196053,gloabl,2018-10-05--2018-10-12
