artist,song,rank,streams,country,week
MC Kevinho,Olha a Explosão,6,1504924,br,2017-03-17--2017-03-24
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,7,1488152,br,2017-03-17--2017-03-24
Luan Santana,Acordando o Prédio,8,1321329,br,2017-03-17--2017-03-24
Henrique & Diego,Malbec (Part. Dennis Dj) - Ao Vivo,9,1132559,br,2017-03-17--2017-03-24
The Chainsmokers,Something Just Like This,10,1105382,br,2017-03-17--2017-03-24
Ed Sheeran,Shape of You,1,2866017,br,2017-03-10--2017-03-17
Nego do Borel,Você Partiu Meu Coração,2,2313852,br,2017-03-10--2017-03-17
Alok,Hear Me Now,3,1967859,br,2017-03-10--2017-03-17
Simone & Simaria,Loka,4,1905180,br,2017-03-10--2017-03-17
Henrique & Juliano,Vidinha de Balada - Ao Vivo,5,1780229,br,2017-03-10--2017-03-17
MC Kevinho,Olha a Explosão,6,1653644,br,2017-03-10--2017-03-17
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,7,1610629,br,2017-03-10--2017-03-17
Luan Santana,Acordando o Prédio,8,1428581,br,2017-03-10--2017-03-17
Henrique & Diego,Malbec (Part. Dennis Dj) - Ao Vivo,9,1200130,br,2017-03-10--2017-03-17
The Chainsmokers,Something Just Like This,10,1116059,br,2017-03-10--2017-03-17
Ed Sheeran,Shape of You,1,3025741,br,2017-03-03--2017-03-10
Nego do Borel,Você Partiu Meu Coração,2,2345780,br,2017-03-03--2017-03-10
Alok,Hear Me Now,3,1957381,br,2017-03-03--2017-03-10
Simone & Simaria,Loka,4,1946959,br,2017-03-03--2017-03-10
MC Kevinho,Olha a Explosão,5,1735978,br,2017-03-03--2017-03-10
Henrique & Juliano,Vidinha de Balada - Ao Vivo,6,1707488,br,2017-03-03--2017-03-10
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,7,1400836,br,2017-03-03--2017-03-10
Luan Santana,Acordando o Prédio,8,1223468,br,2017-03-03--2017-03-10
Henrique & Diego,Malbec (Part. Dennis Dj) - Ao Vivo,9,1182592,br,2017-03-03--2017-03-10
Lorde,Green Light,10,1166073,br,2017-03-03--2017-03-10
Nego do Borel,Você Partiu Meu Coração,1,2499317,br,2017-02-24--2017-03-03
Ed Sheeran,Shape of You,2,2215029,br,2017-02-24--2017-03-03
MC Kevinho,Olha a Explosão,3,2206453,br,2017-02-24--2017-03-03
Simone & Simaria,Loka,4,2030289,br,2017-02-24--2017-03-03
Alok,Hear Me Now,5,1986143,br,2017-02-24--2017-03-03
MC G15,Deu Onda,6,1669749,br,2017-02-24--2017-03-03
Henrique & Juliano,Vidinha de Balada - Ao Vivo,7,1583388,br,2017-02-24--2017-03-03
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,8,1391774,br,2017-02-24--2017-03-03
Henrique & Diego,Malbec (Part. Dennis Dj) - Ao Vivo,9,1291931,br,2017-02-24--2017-03-03
Bruninho & Davi,E Essa Boca Aí? - Ao Vivo,10,1164524,br,2017-02-24--2017-03-03
Ed Sheeran,Shape of You,1,2471188,br,2017-02-17--2017-02-24
Alok,Hear Me Now,2,2142089,br,2017-02-17--2017-02-24
MC Kevinho,Olha a Explosão,3,2095643,br,2017-02-17--2017-02-24
Nego do Borel,Você Partiu Meu Coração,4,2023189,br,2017-02-17--2017-02-24
Simone & Simaria,Loka,5,1848480,br,2017-02-17--2017-02-24
MC G15,Deu Onda,6,1532535,br,2017-02-17--2017-02-24
Henrique & Juliano,Vidinha de Balada - Ao Vivo,7,1496977,br,2017-02-17--2017-02-24
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,8,1371313,br,2017-02-17--2017-02-24
Katy Perry,Chained To The Rhythm,9,1324585,br,2017-02-17--2017-02-24
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",10,1244380,br,2017-02-17--2017-02-24
Ed Sheeran,Shape of You,1,2427584,br,2017-02-10--2017-02-17
Alok,Hear Me Now,2,2128990,br,2017-02-10--2017-02-17
MC Kevinho,Olha a Explosão,3,2091230,br,2017-02-10--2017-02-17
Katy Perry,Chained To The Rhythm,4,1891826,br,2017-02-10--2017-02-17
Simone & Simaria,Loka,5,1677856,br,2017-02-10--2017-02-17
Nego do Borel,Você Partiu Meu Coração,6,1606689,br,2017-02-10--2017-02-17
MC G15,Deu Onda,7,1596414,br,2017-02-10--2017-02-17
Henrique & Juliano,Vidinha de Balada - Ao Vivo,8,1458537,br,2017-02-10--2017-02-17
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,9,1368045,br,2017-02-10--2017-02-17
ZAYN,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",10,1349070,br,2017-02-10--2017-02-17
Ed Sheeran,Shape of You,1,2288411,br,2017-02-03--2017-02-10
Alok,Hear Me Now,2,2150588,br,2017-02-03--2017-02-10
MC Kevinho,Olha a Explosão,3,2087802,br,2017-02-03--2017-02-10
MC G15,Deu Onda,4,1735417,br,2017-02-03--2017-02-10
Simone & Simaria,Loka,5,1627857,br,2017-02-03--2017-02-10
Nego do Borel,Você Partiu Meu Coração,6,1344755,br,2017-02-03--2017-02-10
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,7,1338346,br,2017-02-03--2017-02-10
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,8,1256408,br,2017-02-03--2017-02-10
The Weeknd,Starboy,9,1143968,br,2017-02-03--2017-02-10
Maiara & Maraisa,Medo Bobo - Ao Vivo,10,1104587,br,2017-02-03--2017-02-10
Alok,Hear Me Now,1,2192860,br,2017-01-27--2017-02-03
Ed Sheeran,Shape of You,2,2172550,br,2017-01-27--2017-02-03
MC Kevinho,Olha a Explosão,3,1932175,br,2017-01-27--2017-02-03
MC G15,Deu Onda,4,1931738,br,2017-01-27--2017-02-03
Simone & Simaria,Loka,5,1660243,br,2017-01-27--2017-02-03
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,6,1336561,br,2017-01-27--2017-02-03
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,7,1281658,br,2017-01-27--2017-02-03
The Weeknd,Starboy,8,1202641,br,2017-01-27--2017-02-03
Maiara & Maraisa,Medo Bobo - Ao Vivo,9,1148017,br,2017-01-27--2017-02-03
The Chainsmokers,Closer,10,1131467,br,2017-01-27--2017-02-03
Alok,Hear Me Now,1,2175130,br,2017-01-20--2017-01-27
MC G15,Deu Onda,2,2105580,br,2017-01-20--2017-01-27
Ed Sheeran,Shape of You,3,1991035,br,2017-01-20--2017-01-27
MC Kevinho,Olha a Explosão,4,1753530,br,2017-01-20--2017-01-27
Simone & Simaria,Loka,5,1589883,br,2017-01-20--2017-01-27
The Weeknd,Starboy,6,1288843,br,2017-01-20--2017-01-27
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,7,1288726,br,2017-01-20--2017-01-27
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,8,1226184,br,2017-01-20--2017-01-27
The Chainsmokers,Closer,9,1186320,br,2017-01-20--2017-01-27
Maiara & Maraisa,Medo Bobo - Ao Vivo,10,1159072,br,2017-01-20--2017-01-27
MC G15,Deu Onda,1,2649642,br,2017-01-13--2017-01-20
Alok,Hear Me Now,2,2254659,br,2017-01-13--2017-01-20
Ed Sheeran,Shape of You,3,2008119,br,2017-01-13--2017-01-20
Simone & Simaria,Loka,4,1565295,br,2017-01-13--2017-01-20
MC Kevinho,Olha a Explosão,5,1394877,br,2017-01-13--2017-01-20
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,6,1352922,br,2017-01-13--2017-01-20
The Weeknd,Starboy,7,1331413,br,2017-01-13--2017-01-20
The Chainsmokers,Closer,8,1301921,br,2017-01-13--2017-01-20
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,9,1275535,br,2017-01-13--2017-01-20
Maiara & Maraisa,Medo Bobo - Ao Vivo,10,1274776,br,2017-01-13--2017-01-20
MC G15,Deu Onda,1,3477856,br,2017-01-06--2017-01-13
Alok,Hear Me Now,2,2197452,br,2017-01-06--2017-01-13
Ed Sheeran,Shape of You,3,2155439,br,2017-01-06--2017-01-13
Simone & Simaria,Loka,4,1477181,br,2017-01-06--2017-01-13
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,5,1462182,br,2017-01-06--2017-01-13
The Chainsmokers,Closer,6,1433243,br,2017-01-06--2017-01-13
Maiara & Maraisa,Medo Bobo - Ao Vivo,7,1362238,br,2017-01-06--2017-01-13
The Weeknd,Starboy,8,1316002,br,2017-01-06--2017-01-13
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,9,1266609,br,2017-01-06--2017-01-13
Wesley Safadão,Meu Coração Deu PT - Ao Vivo,10,1199990,br,2017-01-06--2017-01-13
MC G15,Deu Onda,1,4792078,br,2016-12-30--2017-01-06
Alok,Hear Me Now,2,2190202,br,2016-12-30--2017-01-06
The Chainsmokers,Closer,3,1583268,br,2016-12-30--2017-01-06
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,4,1567592,br,2016-12-30--2017-01-06
Maiara & Maraisa,Medo Bobo - Ao Vivo,5,1494229,br,2016-12-30--2017-01-06
Maiara & Maraisa,10% - Ao Vivo,6,1412225,br,2016-12-30--2017-01-06
Wesley Safadão,Meu Coração Deu PT - Ao Vivo,7,1372410,br,2016-12-30--2017-01-06
The Weeknd,Starboy,8,1364180,br,2016-12-30--2017-01-06
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,9,1302839,br,2016-12-30--2017-01-06
Anitta,Sim ou não (Participação especial Maluma),10,1291278,br,2016-12-30--2017-01-06
MC G15,Deu Onda,1,3933253,br,2016-12-23--2016-12-30
Alok,Hear Me Now,2,2025181,br,2016-12-23--2016-12-30
Marília Mendonça,Eu Sei de Cor - Ao Vivo | Acústico,3,1670939,br,2016-12-23--2016-12-30
The Chainsmokers,Closer,4,1610054,br,2016-12-23--2016-12-30
Maiara & Maraisa,Medo Bobo - Ao Vivo,5,1559655,br,2016-12-23--2016-12-30
Maiara & Maraisa,10% - Ao Vivo,6,1461353,br,2016-12-23--2016-12-30
Wesley Safadão,Meu Coração Deu PT - Ao Vivo,7,1408097,br,2016-12-23--2016-12-30
The Weeknd,Starboy,8,1377454,br,2016-12-23--2016-12-30
Matheus & Kauan,Te Assumi Pro Brasil - Ao Vivo,9,1362892,br,2016-12-23--2016-12-30
Anitta,Sim ou não (Participação especial Maluma),10,1305250,br,2016-12-23--2016-12-30
Kodak Black,ZEZE (feat. Travis Scott & Offset),1,1527956,ca,2018-10-26--2018-11-02
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2,1496338,ca,2018-10-26--2018-11-02
XXXTENTACION,Arms Around You (feat. Maluma & Swae Lee),3,1322600,ca,2018-10-26--2018-11-02
Travis Scott,SICKO MODE,4,1245969,ca,2018-10-26--2018-11-02
Halsey,Without Me,5,1191935,ca,2018-10-26--2018-11-02
Bad Bunny,MIA (feat. Drake),6,1160424,ca,2018-10-26--2018-11-02
Marshmello,Happier,7,1143566,ca,2018-10-26--2018-11-02
Sheck Wes,Mo Bamba,8,1119721,ca,2018-10-26--2018-11-02
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",9,1059848,ca,2018-10-26--2018-11-02
Khalid,Better,10,1022038,ca,2018-10-26--2018-11-02
Kodak Black,ZEZE (feat. Travis Scott & Offset),1,1780710,ca,2018-10-19--2018-10-26
Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,2,1580585,ca,2018-10-19--2018-10-26
Bad Bunny,MIA (feat. Drake),3,1342509,ca,2018-10-19--2018-10-26
Halsey,Without Me,4,1291176,ca,2018-10-19--2018-10-26
Travis Scott,SICKO MODE,5,1225623,ca,2018-10-19--2018-10-26
Khalid,Better,6,1215890,ca,2018-10-19--2018-10-26
Marshmello,Happier,7,1162542,ca,2018-10-19--2018-10-26
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",8,1092203,ca,2018-10-19--2018-10-26
French Montana,No Stylist,9,1044175,ca,2018-10-19--2018-10-26
Lil Baby,Drip Too Hard (Lil Baby & Gunna),10,982563,ca,2018-10-19--2018-10-26
Kodak Black,ZEZE (feat. Travis Scott & Offset),1,2445255,ca,2018-10-12--2018-10-19
Bad Bunny,MIA (feat. Drake),2,1904279,ca,2018-10-12--2018-10-19
Marshmello,Happier,3,1194660,ca,2018-10-12--2018-10-19
French Montana,No Stylist,4,1158162,ca,2018-10-12--2018-10-19
Kanye West,I Love It (& Lil Pump),5,1125008,ca,2018-10-12--2018-10-19
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",6,1115962,ca,2018-10-12--2018-10-19
Travis Scott,SICKO MODE,7,1096355,ca,2018-10-12--2018-10-19
Lil Baby,Drip Too Hard (Lil Baby & Gunna),8,1086838,ca,2018-10-12--2018-10-19
Halsey,Without Me,9,1073948,ca,2018-10-12--2018-10-19
Lady Gaga,Shallow,10,956417,ca,2018-10-12--2018-10-19
Kanye West,I Love It (& Lil Pump),1,1313849,ca,2018-10-05--2018-10-12
Marshmello,Happier,2,1239303,ca,2018-10-05--2018-10-12
Travis Scott,SICKO MODE,3,1164475,ca,2018-10-05--2018-10-12
Lil Baby,Drip Too Hard (Lil Baby & Gunna),4,1142294,ca,2018-10-05--2018-10-12
Lil Baby,"Never Recover (Lil Baby & Gunna, Drake)",5,990382,ca,2018-10-05--2018-10-12
Lil Peep,Falling Down,6,960832,ca,2018-10-05--2018-10-12
DJ Snake,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",7,947566,ca,2018-10-05--2018-10-12
benny blanco,Eastside (with Halsey & Khalid),8,922883,ca,2018-10-05--2018-10-12
6ix9ine,STOOPID,9,913438,ca,2018-10-05--2018-10-12
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),10,897035,ca,2018-10-05--2018-10-12
Lil Wayne,Mona Lisa (feat. Kendrick Lamar),1,1593095,ca,2018-09-28--2018-10-05
Kanye West,I Love It (& Lil Pump),2,1559157,ca,2018-09-28--2018-10-05
Marshmello,Happier,3,1236859,ca,2018-09-28--2018-10-05
Travis Scott,SICKO MODE,4,1215806,ca,2018-09-28--2018-10-05
Lil Wayne,Don't Cry (feat. XXXTENTACION),5,1181307,ca,2018-09-28--2018-10-05
Eminem,Killshot,6,1135586,ca,2018-09-28--2018-10-05
Lil Peep,Falling Down,7,1128801,ca,2018-09-28--2018-10-05
Lil Wayne,Let It Fly (feat. Travis Scott),8,1099682,ca,2018-09-28--2018-10-05
Eminem,Lucky You (feat. Joyner Lucas),9,1049724,ca,2018-09-28--2018-10-05
Lil Wayne,Uproar,10,972035,ca,2018-09-28--2018-10-05
Kanye West,I Love It (& Lil Pump),1,1811405,ca,2018-09-21--2018-09-28
Lil Peep,Falling Down,2,1548808,ca,2018-09-21--2018-09-28
Eminem,Killshot,3,1406474,ca,2018-09-21--2018-09-28
Eminem,Lucky You (feat. Joyner Lucas),4,1341357,ca,2018-09-21--2018-09-28
Travis Scott,SICKO MODE,5,1279975,ca,2018-09-21--2018-09-28
Marshmello,Happier,6,1171157,ca,2018-09-21--2018-09-28
French Montana,No Stylist,7,1055190,ca,2018-09-21--2018-09-28
benny blanco,Eastside (with Halsey & Khalid),8,1028306,ca,2018-09-21--2018-09-28
Drake,In My Feelings,9,921157,ca,2018-09-21--2018-09-28
Khalid,Better,10,920422,ca,2018-09-21--2018-09-28
Kanye West,I Love It (& Lil Pump),1,1989029,ca,2018-09-14--2018-09-21
Eminem,Lucky You (feat. Joyner Lucas),2,1695710,ca,2018-09-14--2018-09-21
Travis Scott,SICKO MODE,3,1367326,ca,2018-09-14--2018-09-21
benny blanco,Eastside (with Halsey & Khalid),4,1096151,ca,2018-09-14--2018-09-21
Drake,In My Feelings,5,1082906,ca,2018-09-14--2018-09-21
Marshmello,Happier,6,1080144,ca,2018-09-14--2018-09-21
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),7,1028574,ca,2018-09-14--2018-09-21
Juice WRLD,Lucid Dreams,8,942752,ca,2018-09-14--2018-09-21
Drake,Nonstop,9,877718,ca,2018-09-14--2018-09-21
Tyga,Taste (feat. Offset),10,872247,ca,2018-09-14--2018-09-21
Eminem,Lucky You (feat. Joyner Lucas),1,1731714,ca,2018-09-07--2018-09-14
Kanye West,I Love It (& Lil Pump),2,1649178,ca,2018-09-07--2018-09-14
Travis Scott,SICKO MODE,3,1428206,ca,2018-09-07--2018-09-14
Drake,In My Feelings,4,1240997,ca,2018-09-07--2018-09-14
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),5,1098936,ca,2018-09-07--2018-09-14
benny blanco,Eastside (with Halsey & Khalid),6,1092620,ca,2018-09-07--2018-09-14
Eminem,The Ringer,7,1077590,ca,2018-09-07--2018-09-14
Marshmello,Happier,8,1031924,ca,2018-09-07--2018-09-14
Calvin Harris,Promises (with Sam Smith),9,983375,ca,2018-09-07--2018-09-14
Juice WRLD,Lucid Dreams,10,949223,ca,2018-09-07--2018-09-14
Eminem,Lucky You (feat. Joyner Lucas),1,2093217,ca,2018-08-31--2018-09-07
Eminem,The Ringer,2,1892840,ca,2018-08-31--2018-09-07
Travis Scott,SICKO MODE,3,1433709,ca,2018-08-31--2018-09-07
Drake,In My Feelings,4,1389217,ca,2018-08-31--2018-09-07
Eminem,Greatest,5,1313680,ca,2018-08-31--2018-09-07
Eminem,Not Alike (feat. Royce Da 5'9),6,1310555,ca,2018-08-31--2018-09-07
Eminem,Fall,7,1202654,ca,2018-08-31--2018-09-07
Eminem,Kamikaze,8,1154123,ca,2018-08-31--2018-09-07
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),9,1138761,ca,2018-08-31--2018-09-07
benny blanco,Eastside (with Halsey & Khalid),10,1069548,ca,2018-08-31--2018-09-07
Drake,In My Feelings,1,1528596,ca,2018-08-24--2018-08-31
Travis Scott,SICKO MODE,2,1485135,ca,2018-08-24--2018-08-31
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),3,1202066,ca,2018-08-24--2018-08-31
Maroon 5,Girls Like You (feat. Cardi B),4,1088241,ca,2018-08-24--2018-08-31
benny blanco,Eastside (with Halsey & Khalid),5,1065449,ca,2018-08-24--2018-08-31
Tyga,Taste (feat. Offset),6,1043179,ca,2018-08-24--2018-08-31
DJ Khaled,No Brainer,7,1026613,ca,2018-08-24--2018-08-31
Juice WRLD,Lucid Dreams,8,984822,ca,2018-08-24--2018-08-31
Ariana Grande,breathin,9,950165,ca,2018-08-24--2018-08-31
Cardi B,I Like It,10,917020,ca,2018-08-24--2018-08-31
Drake,In My Feelings,1,1756483,ca,2018-08-17--2018-08-24
Travis Scott,SICKO MODE,2,1475719,ca,2018-08-17--2018-08-24
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),3,1233461,ca,2018-08-17--2018-08-24
Ariana Grande,breathin,4,1161089,ca,2018-08-17--2018-08-24
DJ Khaled,No Brainer,5,1147508,ca,2018-08-17--2018-08-24
Maroon 5,Girls Like You (feat. Cardi B),6,1130110,ca,2018-08-17--2018-08-24
benny blanco,Eastside (with Halsey & Khalid),7,1066047,ca,2018-08-17--2018-08-24
Tyga,Taste (feat. Offset),8,1060438,ca,2018-08-17--2018-08-24
Ariana Grande,God is a woman,9,1041518,ca,2018-08-17--2018-08-24
Juice WRLD,Lucid Dreams,10,1004226,ca,2018-08-17--2018-08-24
Drake,In My Feelings,1,2038635,ca,2018-08-10--2018-08-17
Travis Scott,SICKO MODE,2,1685904,ca,2018-08-10--2018-08-17
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),3,1374287,ca,2018-08-10--2018-08-17
DJ Khaled,No Brainer,4,1276780,ca,2018-08-10--2018-08-17
Maroon 5,Girls Like You (feat. Cardi B),5,1104812,ca,2018-08-10--2018-08-17
Travis Scott,STARGAZING,6,1095455,ca,2018-08-10--2018-08-17
benny blanco,Eastside (with Halsey & Khalid),7,1080627,ca,2018-08-10--2018-08-17
Tyga,Taste (feat. Offset),8,1062670,ca,2018-08-10--2018-08-17
Cardi B,I Like It,9,1035158,ca,2018-08-10--2018-08-17
Juice WRLD,Lucid Dreams,10,1024381,ca,2018-08-10--2018-08-17
Drake,In My Feelings,1,2398884,ca,2018-08-03--2018-08-10
Travis Scott,SICKO MODE,2,2229672,ca,2018-08-03--2018-08-10
Travis Scott,STARGAZING,3,1799589,ca,2018-08-03--2018-08-10
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),4,1576520,ca,2018-08-03--2018-08-10
DJ Khaled,No Brainer,5,1396510,ca,2018-08-03--2018-08-10
Maroon 5,Girls Like You (feat. Cardi B),6,1133725,ca,2018-08-03--2018-08-10
benny blanco,Eastside (with Halsey & Khalid),7,1109847,ca,2018-08-03--2018-08-10
Cardi B,I Like It,8,1104364,ca,2018-08-03--2018-08-10
Tyga,Taste (feat. Offset),9,1093599,ca,2018-08-03--2018-08-10
Post Malone,Better Now,10,1062309,ca,2018-08-03--2018-08-10
Drake,In My Feelings,1,2823190,ca,2018-07-27--2018-08-03
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),2,1879772,ca,2018-07-27--2018-08-03
DJ Khaled,No Brainer,3,1575557,ca,2018-07-27--2018-08-03
Tyga,Taste (feat. Offset),4,1292466,ca,2018-07-27--2018-08-03
Cardi B,I Like It,5,1270051,ca,2018-07-27--2018-08-03
Maroon 5,Girls Like You (feat. Cardi B),6,1196072,ca,2018-07-27--2018-08-03
Juice WRLD,Lucid Dreams,7,1134857,ca,2018-07-27--2018-08-03
Post Malone,Better Now,8,1121698,ca,2018-07-27--2018-08-03
Tiësto,Jackie Chan,9,1070611,ca,2018-07-27--2018-08-03
benny blanco,Eastside (with Halsey & Khalid),10,1050998,ca,2018-07-27--2018-08-03
Drake,In My Feelings,1,3243128,ca,2018-07-20--2018-07-27
Tyga,Taste (feat. Offset),2,1361498,ca,2018-07-20--2018-07-27
Cardi B,I Like It,3,1349796,ca,2018-07-20--2018-07-27
Maroon 5,Girls Like You (feat. Cardi B),4,1235132,ca,2018-07-20--2018-07-27
Juice WRLD,Lucid Dreams,5,1202246,ca,2018-07-20--2018-07-27
Drake,Nonstop,6,1166370,ca,2018-07-20--2018-07-27
6ix9ine,FEFE (feat. Nicki Minaj & Murda Beatz),7,1143433,ca,2018-07-20--2018-07-27
Tiësto,Jackie Chan,8,1134540,ca,2018-07-20--2018-07-27
Post Malone,Better Now,9,1126297,ca,2018-07-20--2018-07-27
Ariana Grande,God is a woman,10,1106160,ca,2018-07-20--2018-07-27
Drake,In My Feelings,1,3864145,ca,2018-07-13--2018-07-20
Drake,Nonstop,2,1613094,ca,2018-07-13--2018-07-20
Drake,Don’t Matter To Me,3,1505702,ca,2018-07-13--2018-07-20
Cardi B,I Like It,4,1402329,ca,2018-07-13--2018-07-20
Tyga,Taste (feat. Offset),5,1379508,ca,2018-07-13--2018-07-20
Ariana Grande,God is a woman,6,1328309,ca,2018-07-13--2018-07-20
Juice WRLD,Lucid Dreams,7,1300656,ca,2018-07-13--2018-07-20
Maroon 5,Girls Like You (feat. Cardi B),8,1286584,ca,2018-07-13--2018-07-20
Post Malone,Better Now,9,1268293,ca,2018-07-13--2018-07-20
Tiësto,Jackie Chan,10,1242831,ca,2018-07-13--2018-07-20
Drake,In My Feelings,1,3179954,ca,2018-07-06--2018-07-13
Drake,Don’t Matter To Me,2,1911418,ca,2018-07-06--2018-07-13
Drake,Nonstop,3,1905172,ca,2018-07-06--2018-07-13
Cardi B,I Like It,4,1349186,ca,2018-07-06--2018-07-13
Post Malone,Better Now,5,1325886,ca,2018-07-06--2018-07-13
Juice WRLD,Lucid Dreams,6,1283948,ca,2018-07-06--2018-07-13
Maroon 5,Girls Like You (feat. Cardi B),7,1282392,ca,2018-07-06--2018-07-13
Tyga,Taste (feat. Offset),8,1228090,ca,2018-07-06--2018-07-13
Drake,Nice For What,9,1189936,ca,2018-07-06--2018-07-13
Tiësto,Jackie Chan,10,1179048,ca,2018-07-06--2018-07-13
Drake,Nonstop,1,2848726,ca,2018-06-29--2018-07-06
Drake,Don’t Matter To Me,2,2405822,ca,2018-06-29--2018-07-06
Drake,In My Feelings,3,2066967,ca,2018-06-29--2018-07-06
Drake,Mob Ties,4,1921241,ca,2018-06-29--2018-07-06
Drake,I'm Upset,5,1886926,ca,2018-06-29--2018-07-06
Drake,Emotionless,6,1875816,ca,2018-06-29--2018-07-06
Drake,Elevate,7,1811667,ca,2018-06-29--2018-07-06
Drake,Talk Up,8,1761482,ca,2018-06-29--2018-07-06
Drake,8 Out Of 10,9,1721112,ca,2018-06-29--2018-07-06
Drake,Survival,10,1712489,ca,2018-06-29--2018-07-06
XXXTENTACION,SAD!,1,1616275,ca,2018-06-22--2018-06-29
Post Malone,Better Now,2,1457967,ca,2018-06-22--2018-06-29
Juice WRLD,Lucid Dreams,3,1399790,ca,2018-06-22--2018-06-29
Cardi B,I Like It,4,1320517,ca,2018-06-22--2018-06-29
XXXTENTACION,Moonlight,5,1268694,ca,2018-06-22--2018-06-29
Maroon 5,Girls Like You (feat. Cardi B),6,1195622,ca,2018-06-22--2018-06-29
Tyga,Taste (feat. Offset),7,1144148,ca,2018-06-22--2018-06-29
Tiësto,Jackie Chan,8,1134090,ca,2018-06-22--2018-06-29
Drake,Nice For What,9,1126612,ca,2018-06-22--2018-06-29
Drake,I'm Upset,10,1074210,ca,2018-06-22--2018-06-29
Post Malone,Better Now,1,1588389,ca,2018-06-15--2018-06-22
XXXTENTACION,SAD!,2,1573723,ca,2018-06-15--2018-06-22
Juice WRLD,Lucid Dreams,3,1355243,ca,2018-06-15--2018-06-22
Cardi B,I Like It,4,1323462,ca,2018-06-15--2018-06-22
Drake,Nice For What,5,1266593,ca,2018-06-15--2018-06-22
Drake,I'm Upset,6,1239099,ca,2018-06-15--2018-06-22
Maroon 5,Girls Like You (feat. Cardi B),7,1179206,ca,2018-06-15--2018-06-22
XXXTENTACION,Moonlight,8,1073806,ca,2018-06-15--2018-06-22
XXXTENTACION,Jocelyn Flores,9,1051293,ca,2018-06-15--2018-06-22
Tyga,Taste (feat. Offset),10,1049193,ca,2018-06-15--2018-06-22
Post Malone,Better Now,1,1647585,ca,2018-06-08--2018-06-15
Drake,Nice For What,2,1353723,ca,2018-06-08--2018-06-15
Cardi B,I Like It,3,1243069,ca,2018-06-08--2018-06-15
Kanye West,All Mine,4,1197488,ca,2018-06-08--2018-06-15
Juice WRLD,Lucid Dreams,5,1183938,ca,2018-06-08--2018-06-15
Selena Gomez,Back To You,6,1094706,ca,2018-06-08--2018-06-15
Drake,I'm Upset,7,1090675,ca,2018-06-08--2018-06-15
Maroon 5,Girls Like You (feat. Cardi B),8,1039156,ca,2018-06-08--2018-06-15
Lil Baby,Yes Indeed,9,1011729,ca,2018-06-08--2018-06-15
Kanye West,Yikes,10,980837,ca,2018-06-08--2018-06-15
Kanye West,Yikes,1,1845911,ca,2018-06-01--2018-06-08
Kanye West,All Mine,2,1670505,ca,2018-06-01--2018-06-08
Post Malone,Better Now,3,1539559,ca,2018-06-01--2018-06-08
Drake,Nice For What,4,1405271,ca,2018-06-01--2018-06-08
Kanye West,Ghost Town,5,1327645,ca,2018-06-01--2018-06-08
Drake,I'm Upset,6,1182533,ca,2018-06-01--2018-06-08
Kanye West,No Mistakes,7,1173816,ca,2018-06-01--2018-06-08
Kanye West,Wouldn't Leave,8,1146708,ca,2018-06-01--2018-06-08
Cardi B,I Like It,9,1111745,ca,2018-06-01--2018-06-08
Lil Baby,Yes Indeed,10,1082301,ca,2018-06-01--2018-06-08
